Customer_ID,Transaction_History,Login_Activity,Purchase_Frequency,Last_Purchase_Date,Churn_Status
CUST_00535,35,18,47,3/13/2024 12:02,1
CUST_00536,47,7,43,2/2/2024 12:02,0
CUST_00537,2,27,1,11/26/2023 12:02,0
CUST_00538,30,9,40,8/31/2023 12:02,0
CUST_00539,34,20,53,6/17/2024 12:02,0
CUST_00540,22,28,9,7/31/2023 12:02,0
CUST_00541,3,21,22,12/15/2023 12:02,0
CUST_00542,6,21,26,4/14/2023 12:02,0
CUST_00543,15,28,35,5/27/2024 12:02,0
CUST_00544,27,18,33,9/4/2024 12:02,0
CUST_00545,10,29,10,1/6/2025 12:02,0
CUST_00546,9,3,38,10/14/2023 12:02,0
CUST_00547,33,13,59,5/13/2023 12:02,0
CUST_00548,32,10,19,5/14/2023 12:02,0
CUST_00549,48,17,4,12/27/2023 12:02,0
CUST_00550,6,3,19,12/1/2023 12:02,0
CUST_00551,41,21,7,10/4/2023 12:02,0
CUST_00552,36,9,12,9/20/2024 12:02,1
CUST_00553,2,17,27,6/17/2024 12:02,0
CUST_00554,29,16,32,2/28/2024 12:02,0
CUST_00555,4,6,27,6/2/2023 12:02,1
CUST_00556,1,28,57,12/22/2024 12:02,0
CUST_00557,19,18,21,12/17/2023 12:02,0
CUST_00558,26,28,54,10/8/2023 12:02,0
CUST_00559,25,6,5,5/16/2023 12:02,0
CUST_00560,10,26,19,11/6/2024 12:02,0
CUST_00561,15,6,51,1/27/2024 12:02,0
CUST_00562,22,17,52,10/30/2024 12:02,0
CUST_00563,48,21,53,11/6/2024 12:02,0
CUST_00564,21,10,7,1/21/2024 12:02,0
CUST_00565,22,2,14,5/10/2023 12:02,1
CUST_00566,36,1,9,7/27/2024 12:02,1
CUST_00567,34,11,37,1/16/2025 12:02,1
CUST_00568,30,25,50,1/2/2025 12:02,0
CUST_00569,25,6,9,12/16/2024 12:02,0
CUST_00570,45,1,5,10/20/2023 12:02,1
CUST_00571,28,16,54,10/26/2024 12:02,0
CUST_00572,1,26,48,1/7/2025 12:02,0
CUST_00573,49,9,9,2/26/2024 12:02,0
CUST_00574,45,12,52,7/6/2024 12:02,0
CUST_00575,4,9,43,1/21/2024 12:02,1
CUST_00576,7,13,30,7/31/2023 12:02,1
CUST_00577,49,7,14,3/21/2023 12:02,1
CUST_00578,9,25,60,7/18/2024 12:02,0
CUST_00579,36,1,3,7/23/2024 12:02,0
CUST_00580,19,29,52,12/11/2023 12:02,1
CUST_00581,1,3,24,3/15/2023 12:02,0
CUST_00582,10,24,28,3/11/2023 12:02,1
CUST_00583,36,3,39,10/12/2023 12:02,1
CUST_00584,9,24,55,6/21/2023 12:02,0
CUST_00585,45,19,11,11/1/2024 12:02,0
CUST_00586,46,4,17,5/18/2023 12:02,1
CUST_00587,42,29,18,1/11/2024 12:02,1
CUST_00588,32,28,51,3/30/2024 12:02,0
CUST_00589,32,12,17,3/25/2023 12:02,0
CUST_00590,6,30,25,12/25/2024 12:02,0
CUST_00591,48,4,41,8/3/2023 12:02,0
CUST_00592,38,21,14,3/23/2024 12:02,0
CUST_00593,17,10,21,7/22/2024 12:02,0
CUST_00594,10,26,11,5/17/2023 12:02,1
CUST_00595,50,27,47,6/15/2024 12:02,0
CUST_00596,27,4,27,9/17/2024 12:02,1
CUST_00597,50,23,4,12/27/2024 12:02,0
CUST_00598,35,11,51,4/27/2023 12:02,1
CUST_00599,21,4,41,4/14/2023 12:02,1
CUST_00600,25,11,34,5/16/2024 12:02,0
CUST_00601,28,17,40,3/31/2024 12:02,0
CUST_00602,47,21,7,5/31/2024 12:02,1
CUST_00603,15,28,18,2/13/2023 12:02,1
CUST_00604,4,24,60,3/6/2023 12:02,0
CUST_00605,29,22,19,11/9/2024 12:02,0
CUST_00606,9,20,18,1/20/2024 12:02,0
CUST_00607,27,20,15,10/5/2024 12:02,0
CUST_00608,26,13,11,12/2/2024 12:02,0
CUST_00609,19,17,12,2/14/2024 12:02,0
CUST_00610,28,26,35,5/9/2023 12:02,1
CUST_00611,17,13,36,7/12/2023 12:02,0
CUST_00612,43,17,53,8/28/2024 12:02,0
CUST_00613,41,19,50,7/8/2023 12:02,1
CUST_00614,42,20,12,11/19/2024 12:02,0
CUST_00615,50,15,16,9/25/2023 12:02,0
CUST_00616,20,4,60,11/19/2023 12:02,1
CUST_00617,45,18,28,5/26/2023 12:02,0
CUST_00618,40,11,44,8/6/2023 12:02,1
CUST_00619,39,9,39,4/7/2024 12:02,0
CUST_00620,49,16,44,2/5/2025 12:02,0
CUST_00621,23,24,36,9/4/2023 12:02,1
CUST_00622,47,3,59,1/2/2025 12:02,0
CUST_00623,32,27,30,12/14/2024 12:02,0
CUST_00624,47,18,16,4/17/2023 12:02,1
CUST_00625,33,17,16,10/20/2024 12:02,0
CUST_00626,46,10,49,5/20/2023 12:02,0
CUST_00627,5,25,20,3/26/2024 12:02,0
CUST_00628,43,5,9,3/20/2024 12:02,0
CUST_00629,48,24,46,4/1/2024 12:02,0
CUST_00630,34,29,5,9/8/2024 12:02,0
CUST_00631,40,15,31,12/24/2024 12:02,0
CUST_00632,11,20,18,8/23/2023 12:02,0
CUST_00633,50,18,44,11/20/2023 12:02,1
CUST_00634,3,5,22,12/17/2023 12:02,0
CUST_00635,33,24,39,8/21/2023 12:02,1
CUST_00636,11,15,2,12/18/2023 12:02,0
CUST_00637,16,6,58,9/8/2023 12:02,0
CUST_00638,18,8,50,3/6/2024 12:02,0
CUST_00639,30,27,58,10/3/2023 12:02,1
CUST_00640,48,3,3,2/22/2024 12:02,0
CUST_00641,10,5,47,8/24/2023 12:02,0
CUST_00642,18,18,28,1/5/2024 12:02,0
CUST_00643,38,28,11,9/17/2024 12:02,0
CUST_00644,19,15,10,7/25/2024 12:02,0
CUST_00645,36,27,20,9/13/2023 12:02,0
CUST_00646,13,12,31,10/6/2023 12:02,0
CUST_00647,46,19,53,2/9/2025 12:02,0
CUST_00648,3,7,51,4/22/2023 12:02,0
CUST_00649,10,1,45,2/15/2023 12:02,1
CUST_00650,38,24,48,12/4/2024 12:02,0
CUST_00651,1,21,52,5/30/2023 12:02,1
CUST_00652,27,2,55,6/30/2024 12:02,1
CUST_00653,46,19,22,10/21/2024 12:02,0
CUST_00654,8,13,18,3/28/2023 12:02,1
CUST_00655,46,20,12,10/12/2023 12:02,1
CUST_00656,42,18,15,12/31/2023 12:02,0
CUST_00657,17,10,55,5/2/2023 12:02,0
CUST_00658,9,13,34,11/17/2023 12:02,1
CUST_00659,6,5,45,5/25/2023 12:02,1
CUST_00660,43,23,28,5/4/2024 12:02,0
CUST_00661,25,13,44,8/26/2024 12:02,0
CUST_00662,39,9,15,7/14/2023 12:02,1
CUST_00663,49,1,60,5/20/2024 12:02,1
CUST_00664,28,26,35,4/24/2024 12:02,0
CUST_00665,33,29,17,1/24/2024 12:02,0
CUST_00666,37,22,38,5/25/2023 12:02,0
CUST_00667,9,6,11,1/24/2025 12:02,0
CUST_00668,18,1,26,3/8/2023 12:02,1
CUST_00669,21,18,29,9/21/2024 12:02,0
CUST_00670,2,27,52,7/6/2024 12:02,0
CUST_00671,43,16,25,3/26/2023 12:02,1
CUST_00672,38,8,4,2/10/2025 12:02,1
CUST_00673,40,6,27,4/22/2024 12:02,0
CUST_00674,36,13,42,9/25/2024 12:02,0
CUST_00675,50,17,22,12/22/2024 12:02,0
CUST_00676,43,26,24,3/28/2024 12:02,0
CUST_00677,37,13,53,3/16/2023 12:02,0
CUST_00678,15,10,19,10/5/2024 12:02,0
CUST_00679,28,27,41,9/24/2023 12:02,1
CUST_00680,18,6,27,6/12/2024 12:02,1
CUST_00681,34,26,19,3/8/2023 12:02,1
CUST_00682,22,23,47,1/12/2024 12:02,1
CUST_00683,11,18,41,6/2/2023 12:02,0
CUST_00684,13,27,13,7/11/2023 12:02,1
CUST_00685,4,20,31,7/18/2024 12:02,0
CUST_00686,22,23,2,9/10/2023 12:02,0
CUST_00687,7,13,27,3/26/2024 12:02,0
CUST_00688,43,27,8,12/7/2023 12:02,0
CUST_00689,24,15,12,6/21/2024 12:02,0
CUST_00690,4,6,29,11/16/2023 12:02,0
CUST_00691,28,11,29,7/3/2023 12:02,1
CUST_00692,15,8,22,6/29/2024 12:02,0
CUST_00693,1,14,30,5/21/2024 12:02,1
CUST_00694,3,13,9,5/7/2023 12:02,0
CUST_00695,14,22,5,1/29/2024 12:02,0
CUST_00696,38,2,36,7/31/2023 12:02,1
CUST_00697,50,1,13,1/25/2025 12:02,0
CUST_00698,1,5,47,11/22/2024 12:02,1
CUST_00699,38,11,2,1/11/2024 12:02,0
CUST_00700,38,10,33,11/29/2023 12:02,1
CUST_00701,21,30,4,9/30/2024 12:02,0
CUST_00702,48,12,56,5/23/2023 12:02,0
CUST_00703,29,10,10,3/4/2024 12:02,0
CUST_00704,5,9,57,6/20/2023 12:02,1
CUST_00705,49,2,33,3/17/2024 12:02,1
CUST_00706,10,23,2,8/11/2023 12:02,1
CUST_00707,28,25,12,5/2/2024 12:02,0
CUST_00708,21,4,16,3/6/2023 12:02,1
CUST_00709,50,4,60,2/8/2024 12:02,0
CUST_00710,7,26,35,6/26/2024 12:02,0
CUST_00711,3,21,56,7/10/2024 12:02,0
CUST_00712,45,29,59,1/22/2024 12:02,0
CUST_00713,47,29,9,11/2/2024 12:02,0
CUST_00714,20,30,3,1/3/2024 12:02,1
CUST_00715,19,6,28,1/5/2024 12:02,1
CUST_00716,35,12,52,10/25/2023 12:02,0
CUST_00717,4,7,16,12/27/2023 12:02,0
CUST_00718,5,25,40,2/20/2023 12:02,0
CUST_00719,1,22,19,3/7/2023 12:02,0
CUST_00720,4,30,11,1/14/2025 12:02,0
CUST_00721,12,19,38,12/16/2023 12:02,1
CUST_00722,27,2,46,5/11/2023 12:02,1
CUST_00723,42,22,31,12/10/2024 12:02,0
CUST_00724,23,30,1,3/7/2024 12:02,1
CUST_00725,25,25,44,5/27/2024 12:02,0
CUST_00726,21,19,55,6/30/2024 12:02,0
CUST_00727,24,4,30,4/18/2024 12:02,1
CUST_00728,25,3,21,11/3/2024 12:02,0
CUST_00729,45,23,15,7/26/2023 12:02,0
CUST_00730,46,4,16,7/18/2023 12:02,1
CUST_00731,32,28,4,3/26/2023 12:02,0
CUST_00732,32,14,24,7/18/2024 12:02,0
CUST_00733,5,6,40,2/8/2024 12:02,1
CUST_00734,36,6,23,3/23/2024 12:02,0
CUST_00735,46,9,17,8/30/2023 12:02,0
CUST_00736,42,5,58,11/1/2024 12:02,0
CUST_00737,49,7,54,8/18/2023 12:02,0
CUST_00738,42,13,35,4/12/2024 12:02,0
CUST_00739,39,1,56,6/25/2023 12:02,1
CUST_00740,16,24,26,3/4/2024 12:02,0
CUST_00741,33,2,35,10/1/2024 12:02,0
CUST_00742,49,20,15,8/14/2024 12:02,0
CUST_00743,21,10,15,1/15/2025 12:02,0
CUST_00744,9,23,27,4/7/2024 12:02,0
CUST_00745,6,28,8,12/1/2023 12:02,0
CUST_00746,45,6,53,11/12/2024 12:02,0
CUST_00747,35,4,15,6/17/2024 12:02,1
CUST_00748,39,8,53,6/7/2023 12:02,1
CUST_00749,22,14,8,2/2/2025 12:02,0
CUST_00750,41,29,51,5/14/2024 12:02,0
CUST_00751,5,16,4,11/6/2024 12:02,0
CUST_00752,42,15,1,4/19/2024 12:02,0
CUST_00753,23,13,25,3/17/2024 12:02,1
CUST_00754,17,12,35,9/17/2023 12:02,0
CUST_00755,12,7,8,7/7/2024 12:02,0
CUST_00756,23,15,49,9/26/2023 12:02,1
CUST_00757,16,6,17,2/9/2024 12:02,1
CUST_00758,3,21,28,11/30/2023 12:02,1
CUST_00759,30,21,6,6/19/2024 12:02,0
CUST_00760,22,14,60,4/13/2023 12:02,0
CUST_00761,9,27,43,7/15/2024 12:02,0
CUST_00762,29,15,6,10/22/2023 12:02,0
CUST_00763,47,23,55,8/2/2024 12:02,0
CUST_00764,37,11,1,6/13/2024 12:02,0
CUST_00765,23,22,3,3/28/2023 12:02,1
CUST_00766,13,4,52,6/28/2024 12:02,0
CUST_00767,32,23,9,1/18/2024 12:02,1
CUST_00768,46,5,15,1/17/2025 12:02,0
CUST_00769,47,23,40,8/16/2023 12:02,0
CUST_00770,48,23,20,1/20/2025 12:02,0
CUST_00771,23,27,16,10/1/2024 12:02,0
CUST_00772,45,2,10,9/16/2023 12:02,0
CUST_00773,17,28,14,2/2/2024 12:02,1
CUST_00774,40,20,55,2/10/2025 12:02,0
CUST_00775,21,15,16,2/21/2024 12:02,0
CUST_00776,2,10,15,8/16/2023 12:02,1
CUST_00777,37,4,41,12/13/2024 12:02,0
CUST_00778,6,29,26,4/30/2024 12:02,0
CUST_00779,44,23,10,5/30/2023 12:02,1
CUST_00780,18,8,40,7/6/2023 12:02,0
CUST_00781,30,11,60,12/8/2024 12:02,0
CUST_00782,22,17,12,10/6/2023 12:02,1
CUST_00783,33,7,37,3/22/2023 12:02,1
CUST_00784,30,11,14,8/5/2024 12:02,0
CUST_00785,17,22,25,10/9/2024 12:02,0
CUST_00786,43,10,30,12/23/2023 12:02,1
CUST_00787,32,1,53,10/2/2023 12:02,1
CUST_00788,42,30,30,7/10/2024 12:02,0
CUST_00789,14,30,59,7/27/2023 12:02,1
CUST_00790,10,8,35,9/25/2023 12:02,0
CUST_00791,47,5,15,12/28/2023 12:02,0
CUST_00792,36,13,31,10/30/2024 12:02,0
CUST_00793,34,7,38,4/20/2024 12:02,0
CUST_00794,9,24,60,5/5/2024 12:02,0
CUST_00795,42,23,51,5/27/2024 12:02,0
CUST_00796,28,11,18,12/3/2023 12:02,1
CUST_00797,11,12,7,10/16/2024 12:02,0
CUST_00798,14,14,3,5/23/2023 12:02,0
CUST_00799,39,12,5,1/19/2024 12:02,1
CUST_00800,47,26,25,6/10/2024 12:02,0
CUST_00801,19,28,16,3/2/2023 12:02,0
CUST_00802,15,29,15,8/24/2024 12:02,0
CUST_00803,28,1,20,1/28/2024 12:02,1
CUST_00804,24,6,41,1/17/2025 12:02,0
CUST_00805,8,27,60,6/21/2023 12:02,0
CUST_00806,43,11,22,6/3/2024 12:02,0
CUST_00807,9,11,35,4/23/2024 12:02,0
CUST_00808,47,12,27,9/8/2024 12:02,0
CUST_00809,33,1,12,2/10/2024 12:02,1
CUST_00810,33,20,33,12/8/2024 12:02,0
CUST_00811,19,20,24,5/28/2023 12:02,0
CUST_00812,3,24,26,1/10/2025 12:02,0
CUST_00813,10,6,52,4/8/2023 12:02,0
CUST_00814,40,29,38,1/6/2024 12:02,1
CUST_00815,47,30,34,8/2/2024 12:02,0
CUST_00816,42,23,13,2/27/2023 12:02,1
CUST_00817,1,13,28,5/24/2023 12:02,0
CUST_00818,29,30,20,5/31/2024 12:02,1
CUST_00819,50,30,8,9/4/2023 12:02,1
CUST_00820,34,12,50,5/25/2024 12:02,1
CUST_00821,13,30,54,3/15/2023 12:02,1
CUST_00822,1,10,16,8/29/2024 12:02,0
CUST_00823,34,23,34,12/19/2023 12:02,0
CUST_00824,29,7,56,6/12/2024 12:02,0
CUST_00825,48,10,32,12/14/2023 12:02,0
CUST_00826,47,18,48,1/8/2024 12:02,0
CUST_00827,13,6,30,10/16/2023 12:02,1
CUST_00828,48,24,35,11/29/2024 12:02,0
CUST_00829,49,8,16,12/4/2023 12:02,1
CUST_00830,29,20,48,1/2/2024 12:02,0
CUST_00831,39,23,9,3/9/2024 12:02,0
CUST_00832,24,9,54,9/14/2023 12:02,0
CUST_00833,26,16,31,9/17/2024 12:02,0
CUST_00834,17,24,19,5/31/2024 12:02,0
CUST_00835,7,2,43,12/29/2024 12:02,1
CUST_00836,13,29,34,4/28/2023 12:02,0
CUST_00837,5,11,16,10/11/2024 12:02,1
CUST_00838,26,24,24,3/6/2023 12:02,0
CUST_00839,49,19,16,10/4/2024 12:02,0
CUST_00840,3,4,15,2/28/2024 12:02,1
CUST_00841,7,3,31,10/10/2023 12:02,1
CUST_00842,49,15,52,5/8/2023 12:02,1
CUST_00843,39,8,56,5/11/2024 12:02,0
CUST_00844,1,4,7,5/6/2024 12:02,0
CUST_00845,49,11,44,3/2/2023 12:02,1
CUST_00846,17,17,15,5/25/2023 12:02,1
CUST_00847,43,9,2,4/21/2024 12:02,0
CUST_00848,25,25,39,12/8/2023 12:02,0
CUST_00849,3,1,52,4/13/2023 12:02,1
CUST_00850,15,8,22,8/9/2024 12:02,0
CUST_00851,29,2,24,12/8/2023 12:02,1
CUST_00852,43,23,25,2/5/2025 12:02,0
CUST_00853,32,13,12,2/5/2025 12:02,0
CUST_00854,26,1,52,5/30/2024 12:02,1
CUST_00855,16,22,51,2/19/2023 12:02,1
CUST_00856,25,10,14,12/26/2023 12:02,0
CUST_00857,28,12,34,5/24/2024 12:02,0
CUST_00858,9,27,46,11/14/2024 12:02,0
CUST_00859,1,11,20,10/4/2024 12:02,0
CUST_00860,29,10,14,7/15/2023 12:02,1
CUST_00861,22,14,18,1/27/2024 12:02,0
CUST_00862,16,14,35,4/14/2023 12:02,1
CUST_00863,41,8,17,9/26/2024 12:02,0
CUST_00864,44,11,48,4/26/2023 12:02,0
CUST_00865,41,22,45,3/30/2023 12:02,1
CUST_00866,7,9,23,10/30/2024 12:02,0
CUST_00867,14,15,22,7/22/2024 12:02,0
CUST_00868,29,27,49,1/26/2024 12:02,0
CUST_00869,19,1,31,3/22/2024 12:02,1
CUST_00870,19,25,29,4/10/2024 12:02,0
CUST_00871,2,19,25,7/10/2024 12:02,0
CUST_00872,41,18,32,2/12/2024 12:02,0
CUST_00873,45,12,31,8/20/2023 12:02,0
CUST_00874,15,8,6,7/22/2024 12:02,0
CUST_00875,3,26,37,10/18/2024 12:02,0
CUST_00876,11,5,17,1/9/2025 12:02,0
CUST_00877,46,13,47,8/21/2024 12:02,0
CUST_00878,30,17,31,4/19/2023 12:02,1
CUST_00879,40,1,58,10/16/2024 12:02,1
CUST_00880,18,2,21,10/15/2023 12:02,1
CUST_00881,48,7,2,10/28/2023 12:02,0
CUST_00882,2,2,7,4/22/2024 12:02,0
CUST_00883,32,25,27,7/22/2023 12:02,0
CUST_00884,8,22,22,11/19/2023 12:02,0
CUST_00885,22,4,4,1/12/2024 12:02,0
CUST_00886,6,28,27,5/9/2024 12:02,0
CUST_00887,12,13,51,12/12/2023 12:02,0
CUST_00888,47,14,45,3/22/2024 12:02,0
CUST_00889,40,20,32,3/3/2024 12:02,0
CUST_00890,36,3,21,1/8/2025 12:02,0
CUST_00891,15,9,35,1/7/2024 12:02,0
CUST_00892,28,18,9,9/22/2024 12:02,0
CUST_00893,49,25,28,11/28/2023 12:02,0
CUST_00894,45,16,54,1/12/2025 12:02,0
CUST_00895,18,19,10,6/13/2024 12:02,0
CUST_00896,2,20,50,2/20/2023 12:02,0
CUST_00897,13,9,23,6/16/2024 12:02,0
CUST_00898,45,19,24,10/12/2023 12:02,0
CUST_00899,15,6,57,8/17/2023 12:02,0
CUST_00900,20,12,48,8/10/2024 12:02,0
CUST_00901,29,15,4,9/22/2024 12:02,0
CUST_00902,42,21,17,2/26/2023 12:02,1
CUST_00903,29,6,48,5/21/2024 12:02,0
CUST_00904,3,5,24,1/7/2025 12:02,0
CUST_00905,19,29,58,12/11/2023 12:02,1
CUST_00906,3,14,1,5/26/2023 12:02,0
CUST_00907,14,27,37,12/26/2024 12:02,0
CUST_00908,40,19,2,10/4/2024 12:02,0
CUST_00909,4,18,40,5/26/2023 12:02,1
CUST_00910,11,26,48,8/24/2023 12:02,0
CUST_00911,31,13,53,8/13/2024 12:02,0
CUST_00912,43,9,6,1/22/2025 12:02,0
CUST_00913,32,20,14,2/19/2023 12:02,1
CUST_00914,27,26,55,7/8/2023 12:02,1
CUST_00915,30,28,36,8/13/2023 12:02,0
CUST_00916,43,22,21,11/1/2023 12:02,1
CUST_00917,2,25,25,5/26/2024 12:02,1
CUST_00918,49,21,54,10/8/2023 12:02,1
CUST_00919,9,7,8,6/7/2023 12:02,0
CUST_00920,28,28,52,11/15/2023 12:02,0
CUST_00921,31,30,27,4/21/2024 12:02,0
CUST_00922,34,21,14,11/14/2024 12:02,0
CUST_00923,15,12,4,9/4/2024 12:02,0
CUST_00924,48,9,46,1/13/2025 12:02,0
CUST_00925,25,2,8,1/4/2025 12:02,0
CUST_00926,36,3,27,6/10/2023 12:02,1
CUST_00927,8,5,19,7/2/2023 12:02,0
CUST_00928,9,18,30,10/18/2024 12:02,0
CUST_00929,37,28,28,5/30/2024 12:02,0
CUST_00930,48,14,27,9/7/2023 12:02,0
CUST_00931,45,22,37,11/21/2024 12:02,0
CUST_00932,39,26,44,12/28/2023 12:02,0
CUST_00933,32,19,3,11/7/2024 12:02,0
CUST_00934,17,21,49,2/28/2024 12:02,1
CUST_00935,35,5,28,1/22/2024 12:02,0
CUST_00936,37,10,19,4/28/2024 12:02,0
CUST_00937,19,16,38,7/12/2023 12:02,0
CUST_00938,44,24,27,1/7/2024 12:02,0
CUST_00939,29,25,54,4/28/2023 12:02,0
CUST_00940,7,20,23,8/14/2023 12:02,0
CUST_00941,28,26,19,4/18/2024 12:02,0
CUST_00942,9,1,57,12/25/2023 12:02,0
CUST_00943,28,21,13,8/14/2023 12:02,1
CUST_00944,6,4,58,7/1/2023 12:02,0
CUST_00945,29,5,30,1/8/2025 12:02,0
CUST_00946,17,11,41,9/12/2023 12:02,0
CUST_00947,16,14,50,8/1/2023 12:02,0
CUST_00948,23,25,46,2/24/2023 12:02,0
CUST_00949,31,24,8,8/30/2023 12:02,0
CUST_00950,3,27,29,8/6/2024 12:02,0
CUST_00951,21,11,43,6/7/2023 12:02,0
CUST_00952,26,27,50,7/6/2024 12:02,1
CUST_00953,36,24,50,12/26/2024 12:02,0
CUST_00954,42,8,47,2/2/2025 12:02,0
CUST_00955,37,1,6,9/23/2023 12:02,1
CUST_00956,22,28,56,7/31/2023 12:02,1
CUST_00957,42,7,17,6/29/2024 12:02,1
CUST_00958,12,13,29,12/6/2023 12:02,0
CUST_00959,42,20,56,3/21/2024 12:02,1
CUST_00960,13,6,40,7/2/2023 12:02,0
CUST_00961,11,4,52,11/23/2023 12:02,1
CUST_00962,16,12,48,2/20/2023 12:02,1
CUST_00963,8,5,54,10/21/2023 12:02,0
CUST_00964,40,5,2,12/14/2023 12:02,0
CUST_00965,40,17,33,3/13/2024 12:02,0
CUST_00966,45,6,59,11/15/2024 12:02,0
CUST_00967,2,10,45,12/10/2024 12:02,0
CUST_00968,30,16,39,11/22/2024 12:02,0
CUST_00969,30,24,55,6/22/2023 12:02,1
CUST_00970,12,29,51,5/9/2024 12:02,0
CUST_00971,10,21,35,7/28/2023 12:02,1
CUST_00972,44,14,31,10/31/2024 12:02,0
CUST_00973,11,10,12,1/11/2025 12:02,0
CUST_00974,15,29,31,7/31/2024 12:02,0
CUST_00975,16,28,26,7/21/2023 12:02,1
CUST_00976,17,22,44,7/18/2023 12:02,1
CUST_00977,26,21,32,12/12/2023 12:02,0
CUST_00978,2,17,49,3/4/2024 12:02,1
CUST_00979,50,5,60,1/29/2024 12:02,0
CUST_00980,12,2,49,4/19/2023 12:02,1
CUST_00981,26,4,50,11/17/2024 12:02,0
CUST_00982,23,18,58,8/27/2024 12:02,0
CUST_00983,18,8,60,10/24/2023 12:02,0
CUST_00984,32,14,3,5/9/2023 12:02,0
CUST_00985,49,13,20,5/10/2023 12:02,1
CUST_00986,38,29,56,2/26/2024 12:02,0
CUST_00987,47,7,53,8/7/2023 12:02,0
CUST_00988,3,9,47,10/26/2023 12:02,0
CUST_00989,38,4,2,7/15/2024 12:02,0
CUST_00990,3,5,39,8/16/2023 12:02,1
CUST_00991,30,15,56,3/13/2023 12:02,1
CUST_00992,1,9,45,5/6/2024 12:02,0
CUST_00993,30,25,13,3/25/2023 12:02,0
CUST_00994,45,18,29,6/22/2023 12:02,0
CUST_00995,32,28,51,7/21/2023 12:02,1
CUST_00996,28,27,6,11/15/2023 12:02,1
CUST_00997,21,14,42,8/4/2024 12:02,0
CUST_00998,46,15,8,4/10/2023 12:02,0
CUST_00999,13,1,26,8/7/2023 12:02,1
CUST_01000,27,19,54,4/10/2023 12:02,0
CUST_01001,36,26,10,1/28/2024 12:02,1
CUST_01002,7,1,38,5/28/2024 12:02,1
CUST_01003,22,6,56,4/13/2024 12:02,0
CUST_01004,10,8,44,2/7/2025 12:02,0
CUST_01005,39,4,1,5/21/2023 12:02,1
CUST_01006,15,16,2,12/27/2023 12:02,1
CUST_01007,15,11,43,8/19/2024 12:02,0
CUST_01008,4,4,35,12/2/2023 12:02,1
CUST_01009,32,11,55,1/21/2024 12:02,1
CUST_01010,23,10,1,5/22/2024 12:02,1
CUST_01011,6,17,4,12/24/2023 12:02,1
CUST_01012,24,9,3,1/31/2024 12:02,1
CUST_01013,20,10,24,5/27/2023 12:02,1
CUST_01014,37,8,55,10/19/2024 12:02,0
CUST_01015,20,30,17,8/25/2024 12:02,0
CUST_01016,12,14,27,10/31/2024 12:02,0
CUST_01017,33,13,25,12/27/2024 12:02,0
CUST_01018,28,3,59,5/28/2024 12:02,1
CUST_01019,8,14,20,11/4/2023 12:02,1
CUST_01020,1,14,39,8/10/2023 12:02,0
CUST_01021,37,3,44,1/28/2024 12:02,0
CUST_01022,22,29,54,1/24/2025 12:02,0
CUST_01023,6,16,51,9/15/2023 12:02,1
CUST_01024,21,10,30,12/7/2023 12:02,1
CUST_01025,32,4,6,6/1/2023 12:02,0
CUST_01026,35,20,7,3/1/2023 12:02,0
CUST_01027,15,18,27,5/5/2023 12:02,0
CUST_01028,5,4,5,3/11/2023 12:02,1
CUST_01029,46,2,26,8/7/2024 12:02,1
CUST_01030,50,11,36,3/1/2024 12:02,0
CUST_01031,48,15,11,3/17/2023 12:02,0
CUST_01032,6,11,54,12/4/2023 12:02,1
CUST_01033,25,23,42,12/31/2024 12:02,0
CUST_01034,46,21,56,10/12/2024 12:02,0
CUST_01035,40,23,23,3/10/2023 12:02,0
CUST_01036,29,6,3,4/4/2024 12:02,0
CUST_01037,7,18,50,12/4/2023 12:02,1
CUST_01038,40,30,15,5/21/2024 12:02,0
CUST_01039,13,28,58,1/27/2024 12:02,0
CUST_01040,38,18,44,12/29/2024 12:02,0
CUST_01041,18,1,53,12/27/2024 12:02,1
CUST_01042,2,13,25,3/12/2023 12:02,1
CUST_01043,8,1,16,9/11/2024 12:02,1
CUST_01044,11,13,59,1/4/2024 12:02,0
CUST_01045,33,21,32,6/29/2023 12:02,1
CUST_01046,38,5,26,3/13/2024 12:02,0
CUST_01047,48,23,5,7/26/2024 12:02,0
CUST_01048,27,17,10,11/18/2023 12:02,0
CUST_01049,20,16,11,10/20/2024 12:02,0
CUST_01050,12,21,33,9/5/2024 12:02,1
CUST_01051,43,18,28,7/14/2023 12:02,1
CUST_01052,31,10,57,10/12/2024 12:02,0
CUST_01053,27,17,16,7/27/2024 12:02,0
CUST_01054,32,7,44,4/20/2024 12:02,0
CUST_01055,10,15,2,4/15/2024 12:02,0
CUST_01056,3,19,29,2/5/2024 12:02,0
CUST_01057,45,27,44,11/24/2024 12:02,0
CUST_01058,27,9,2,2/4/2025 12:02,0
CUST_01059,35,21,22,3/19/2024 12:02,0
CUST_01060,31,21,11,5/26/2024 12:02,0
CUST_01061,15,5,35,4/19/2024 12:02,0
CUST_01062,16,25,32,3/18/2023 12:02,0
CUST_01063,13,29,37,11/24/2023 12:02,0
CUST_01064,49,10,47,5/8/2023 12:02,1
CUST_01065,35,13,5,12/16/2024 12:02,0
CUST_01066,11,1,27,4/26/2023 12:02,1
CUST_01067,21,21,51,6/28/2024 12:02,0
CUST_01068,11,26,12,3/7/2023 12:02,1
CUST_01069,30,6,8,7/26/2023 12:02,0
CUST_01070,48,25,3,7/15/2024 12:02,0
